   108.00000   429.00835   0.168749E+04   0.131332E+04   0.374173E+03   0.151597E+03   0.645182E+02   0.158058E+03  -0.867704E-04
   109.00000   421.88806   0.168980E+04   0.129152E+04   0.398281E+03   0.193903E+03   0.460662E+02   0.158312E+03  -0.887055E-04
   110.00000   430.15707   0.168895E+04   0.131683E+04   0.372117E+03   0.183824E+03   0.300689E+02   0.158224E+03  -0.923649E-04
   111.00000   449.76683   0.168566E+04   0.137687E+04   0.308795E+03   0.131177E+03   0.198460E+02   0.157772E+03  -0.970914E-04
   112.00000   465.38626   0.168293E+04   0.142468E+04   0.258247E+03   0.835779E+02   0.176776E+02   0.156992E+03  -0.101877E-03
   113.00000   464.13775   0.168320E+04   0.142086E+04   0.262344E+03   0.821485E+02   0.242788E+02   0.155917E+03  -0.105645E-03
   114.00000   446.97044   0.168618E+04   0.136831E+04   0.317876E+03   0.124741E+03   0.385707E+02   0.154564E+03  -0.107573E-03
   115.00000   427.44491   0.168918E+04   0.130853E+04   0.380650E+03   0.169887E+03   0.578144E+02   0.152949E+03  -0.107331E-03
   116.00000   419.47940   0.168966E+04   0.128415E+04   0.405509E+03   0.176282E+03   0.781402E+02   0.151087E+03  -0.105180E-03
   117.00000   425.53888   0.168745E+04   0.130270E+04   0.384757E+03   0.140374E+03   0.954075E+02   0.148976E+03  -0.101898E-03
   118.00000   435.83977   0.168486E+04   0.133423E+04   0.350624E+03   0.978231E+02   0.106168E+03   0.146634E+03  -0.985821E-04
   119.00000   438.64559   0.168433E+04   0.134282E+04   0.341507E+03   0.890483E+02   0.108401E+03   0.144058E+03  -0.963947E-04
   120.00000   431.61809   0.168627E+04   0.132131E+04   0.364967E+03   0.121873E+03   0.101832E+03   0.141263E+03  -0.962764E-04
   121.00000   423.69660   0.168873E+04   0.129706E+04   0.391672E+03   0.165551E+03   0.878571E+02   0.138264E+03  -0.986272E-04
   122.00000   426.16565   0.168930E+04   0.130462E+04   0.384681E+03   0.180355E+03   0.692017E+02   0.135124E+03  -0.103049E-03
   123.00000   441.61484   0.168739E+04   0.135191E+04   0.335479E+03   0.154148E+03   0.493862E+02   0.131945E+03  -0.108409E-03
   124.00000   461.11855   0.168468E+04   0.141162E+04   0.273063E+03   0.112140E+03   0.321098E+02   0.128814E+03  -0.113285E-03
   125.00000   471.99869   0.168355E+04   0.144492E+04   0.238622E+03   0.921601E+02   0.206057E+02   0.125856E+03  -0.116574E-03
   126.00000   468.72460   0.168485E+04   0.143490E+04   0.249949E+03   0.109755E+03   0.170282E+02   0.123166E+03  -0.117839E-03
   127.00000   456.97414   0.168723E+04   0.139893E+04   0.288301E+03   0.145560E+03   0.219707E+02   0.120770E+03  -0.117221E-03
   128.00000   447.61539   0.168852E+04   0.137028E+04   0.318237E+03   0.165269E+03   0.342666E+02   0.118701E+03  -0.115050E-03
   129.00000   446.71221   0.168772E+04   0.136751E+04   0.320203E+03   0.152024E+03   0.512216E+02   0.116958E+03  -0.111547E-03
   130.00000   450.88041   0.168584E+04   0.138027E+04   0.305570E+03   0.120764E+03   0.692850E+02   0.115520E+03  -0.106810E-03
   131.00000   451.80975   0.168485E+04   0.138312E+04   0.301726E+03   0.102470E+03   0.848902E+02   0.114366E+03  -0.100999E-03
   132.00000   445.10040   0.168572E+04   0.136258E+04   0.323139E+03   0.114591E+03   0.951123E+02   0.113437E+03  -0.944443E-04
   133.00000   434.88998   0.168765E+04   0.133132E+04   0.356327E+03   0.145571E+03   0.980743E+02   0.112681E+03  -0.875766E-04
   134.00000   430.13021   0.168883E+04   0.131675E+04   0.372081E+03   0.166794E+03   0.932294E+02   0.112058E+03  -0.808124E-04
   135.00000   436.30318   0.168820E+04   0.133565E+04   0.352548E+03   0.159443E+03   0.815335E+02   0.111571E+03  -0.744904E-04
   136.00000   450.37568   0.168631E+04   0.137873E+04   0.307576E+03   0.130985E+03   0.653709E+02   0.111221E+03  -0.688044E-04
   137.00000   463.43815   0.168481E+04   0.141872E+04   0.266093E+03   0.106901E+03   0.481364E+02   0.111056E+03  -0.637861E-04
   138.00000   468.26036   0.168487E+04   0.143348E+04   0.251394E+03   0.106754E+03   0.335315E+02   0.111108E+03  -0.593951E-04
   139.00000   464.74452   0.168617E+04   0.142272E+04   0.263456E+03   0.127334E+03   0.247490E+02   0.111373E+03  -0.556134E-04
   140.00000   458.66491   0.168735E+04   0.140411E+04   0.283246E+03   0.147661E+03   0.237413E+02   0.111844E+03  -0.524656E-04
   141.00000   455.50955   0.168735E+04   0.139445E+04   0.292903E+03   0.149665E+03   0.307375E+02   0.112500E+03  -0.499470E-04
   142.00000   455.52804   0.168635E+04   0.139450E+04   0.291846E+03   0.134373E+03   0.441683E+02   0.113305E+03  -0.479919E-04
   143.00000   454.43668   0.168548E+04   0.139116E+04   0.294323E+03   0.119032E+03   0.610997E+02   0.114191E+03  -0.464757E-04
   144.00000   448.57242   0.168572E+04   0.137321E+04   0.312511E+03   0.119352E+03   0.780291E+02   0.115130E+03  -0.452261E-04
   145.00000   439.17680   0.168689E+04   0.134445E+04   0.342446E+03   0.134673E+03   0.916897E+02   0.116083E+03  -0.441031E-04
   146.00000   431.68021   0.168792E+04   0.132150E+04   0.366423E+03   0.149800E+03   0.996059E+02   0.117017E+03  -0.431698E-04
   147.00000   430.88159   0.168792E+04   0.131905E+04   0.368863E+03   0.150502E+03   0.100391E+03   0.117970E+03  -0.427285E-04
   148.00000   436.78241   0.168697E+04   0.133712E+04   0.349853E+03   0.136967E+03   0.938924E+02   0.118993E+03  -0.430429E-04
   149.00000   444.93640   0.168599E+04   0.136208E+04   0.323914E+03   0.122540E+03   0.812515E+02   0.120123E+03  -0.440722E-04
   150.00000   450.65777   0.168581E+04   0.137959E+04   0.306215E+03   0.120010E+03   0.648052E+02   0.121400E+03  -0.455759E-04
   151.00000   452.83635   0.168639E+04   0.138626E+04   0.300123E+03   0.129544E+03   0.477270E+02   0.122852E+03  -0.474121E-04
   152.00000   453.83016   0.168693E+04   0.138930E+04   0.297624E+03   0.139773E+03   0.333974E+02   0.124453E+03  -0.497299E-04
   153.00000   455.98257   0.168678E+04   0.139589E+04   0.290887E+03   0.140066E+03   0.246392E+02   0.126182E+03  -0.528923E-04
   154.00000   458.59084   0.168605E+04   0.140388E+04   0.282170E+03   0.131152E+03   0.230491E+02   0.127969E+03  -0.571982E-04
   155.00000   458.45246   0.168551E+04   0.140345E+04   0.282058E+03   0.123603E+03   0.286799E+02   0.129775E+03  -0.625894E-04
   156.00000   453.30754   0.168578E+04   0.138770E+04   0.298073E+03   0.126348E+03   0.401706E+02   0.131554E+03  -0.685095E-04
   157.00000   444.53743   0.168666E+04   0.136086E+04   0.325808E+03   0.137384E+03   0.551526E+02   0.133272E+03  -0.740358E-04
   158.00000   436.32888   0.168740E+04   0.133573E+04   0.351673E+03   0.146066E+03   0.707070E+02   0.134900E+03  -0.782543E-04
   159.00000   432.16503   0.168740E+04   0.132298E+04   0.364418E+03   0.144161E+03   0.838346E+02   0.136423E+03  -0.806437E-04
   160.00000   432.15983   0.168684E+04   0.132297E+04   0.363873E+03   0.134035E+03   0.919792E+02   0.137859E+03  -0.812496E-04
   161.00000   433.76627   0.168640E+04   0.132788E+04   0.358519E+03   0.125772E+03   0.935405E+02   0.139206E+03  -0.806063E-04
   162.00000   434.88968   0.168656E+04   0.133132E+04   0.355240E+03   0.126555E+03   0.882335E+02   0.140452E+03  -0.794932E-04
   163.00000   436.05054   0.168708E+04   0.133488E+04   0.352202E+03   0.133453E+03   0.771953E+02   0.141554E+03  -0.786908E-04
   164.00000   439.35365   0.168727E+04   0.134499E+04   0.342278E+03   0.137014E+03   0.628092E+02   0.142454E+03  -0.788204E-04
   165.00000   445.43026   0.168672E+04   0.136359E+04   0.323127E+03   0.131819E+03   0.482375E+02   0.143070E+03  -0.802377E-04
   166.00000   451.72551   0.168581E+04   0.138286E+04   0.302952E+03   0.122905E+03   0.366866E+02   0.143360E+03  -0.829665E-04
   167.00000   454.21603   0.168538E+04   0.139049E+04   0.294892E+03   0.121011E+03   0.305765E+02   0.143305E+03  -0.866771E-04
   168.00000   451.08593   0.168584E+04   0.138090E+04   0.304933E+03   0.131071E+03   0.309661E+02   0.142896E+03  -0.907539E-04
   169.00000   444.67543   0.168680E+04   0.136128E+04   0.325522E+03   0.145839E+03   0.374816E+02   0.142202E+03  -0.944061E-04
   170.00000   439.53015   0.168735E+04   0.134553E+04   0.341824E+03   0.151907E+03   0.486382E+02   0.141279E+03  -0.968106E-04
   171.00000   438.25262   0.168700E+04   0.134162E+04   0.345379E+03   0.142881E+03   0.622634E+02   0.140234E+03  -0.972705E-04
   172.00000   439.21431   0.168615E+04   0.134456E+04   0.341591E+03   0.126566E+03   0.758628E+02   0.139162E+03  -0.954416E-04
   173.00000   438.52051   0.168577E+04   0.134244E+04   0.343334E+03   0.118252E+03   0.869478E+02   0.138134E+03  -0.915485E-04
   174.00000   434.41702   0.168641E+04   0.132988E+04   0.356531E+03   0.125912E+03   0.933985E+02   0.137221E+03  -0.864225E-04
   175.00000   429.72384   0.168757E+04   0.131551E+04   0.372058E+03   0.141760E+03   0.938734E+02   0.136425E+03  -0.812656E-04
   176.00000   429.60079   0.168814E+04   0.131513E+04   0.373013E+03   0.149125E+03   0.881656E+02   0.135722E+03  -0.772427E-04
